transaction_id,customer_id,timestamp,type,merchant_category,amount,is_fraud
TX0000351,cust_0549,2024-05-10T19:22:00,withdrawal,grocery,29.57,0
TX0000352,cust_0148,2024-02-13T19:02:00,payment,travel,440.45,0
TX0000353,cust_0585,2024-04-05T07:08:00,transfer,electronics,627.77,0
TX0000354,cust_0370,2024-05-23T03:53:00,withdrawal,utilities,106.18,0
TX0000355,cust_0520,2024-01-08T22:12:00,withdrawal,entertainment,833.46,0
TX0000356,cust_0651,2024-01-03T22:57:00,withdrawal,healthcare,583.39,0
TX0000357,cust_0366,2024-04-29T14:55:00,payment,healthcare,1183.84,0
TX0000358,cust_0644,2024-01-25T06:52:00,withdrawal,travel,451.09,1
TX0000359,cust_0659,2024-06-27T13:15:00,transfer,entertainment,266.76,0
TX0000360,cust_0713,2024-01-12T11:41:00,payment,grocery,720.4,0
TX0000361,cust_0734,2024-02-06T16:45:00,withdrawal,travel,2235.96,1
TX0000362,cust_0043,2024-05-28T10:33:00,payment,entertainment,476.82,0
TX0000363,cust_0557,2024-02-04T18:56:00,payment,healthcare,712.73,0
TX0000364,cust_0293,2024-03-01T10:12:00,transfer,healthcare,538.68,0
TX0000365,cust_0280,2024-05-15T07:33:00,withdrawal,entertainment,191.09,0
TX0000366,cust_0451,2024-03-31T07:56:00,withdrawal,grocery,1342.48,0
TX0000367,cust_0709,2024-02-18T13:19:00,purchase,utilities,748.8,0
TX0000368,cust_0085,2024-05-29T16:51:00,payment,utilities,1091.99,0
TX0000369,cust_0185,2024-02-29T16:42:00,payment,electronics,820.48,0
TX0000370,cust_0677,2024-03-18T13:43:00,withdrawal,healthcare,446.98,0
TX0000371,cust_0171,2024-05-12T07:30:00,withdrawal,electronics,1036.2,0
TX0000372,cust_0362,2024-06-27T09:48:00,withdrawal,healthcare,924.2,0
TX0000373,cust_0059,2024-04-03T09:42:00,transfer,travel,117.19,0
TX0000374,cust_0768,2024-06-03T11:53:00,purchase,grocery,1020.72,0
TX0000375,cust_0623,2024-01-13T05:44:00,withdrawal,grocery,1018.74,0
TX0000376,cust_0242,2024-06-21T20:17:00,withdrawal,entertainment,1168.88,0
TX0000377,cust_0581,2024-06-21T17:28:00,payment,entertainment,53.42,0
TX0000378,cust_0380,2024-01-26T01:35:00,transfer,utilities,561.16,0
TX0000379,cust_0543,2024-02-15T10:34:00,payment,travel,553.59,0
TX0000380,cust_0117,2024-03-11T10:46:00,payment,utilities,43.74,0
TX0000381,cust_0576,2024-03-22T05:47:00,transfer,healthcare,181.05,0
TX0000382,cust_0220,2024-02-06T10:35:00,payment,entertainment,1494.57,0
TX0000383,cust_0126,2024-06-12T14:23:00,payment,grocery,207.91,0
TX0000384,cust_0731,2024-06-25T03:20:00,payment,healthcare,670.44,0
TX0000385,cust_0328,2024-04-08T16:46:00,transfer,utilities,1003.42,0
TX0000386,cust_0298,2024-05-09T04:07:00,purchase,healthcare,1337.54,0
TX0000387,cust_0718,2024-02-10T19:43:00,transfer,utilities,958.36,0
TX0000388,cust_0125,2024-05-23T21:11:00,transfer,grocery,1477.77,0
TX0000389,cust_0506,2024-03-26T02:07:00,withdrawal,travel,44.29,0
TX0000390,cust_0565,2024-02-26T07:18:00,purchase,electronics,199.01,0
TX0000391,cust_0408,2024-03-15T18:47:00,transfer,utilities,1499.39,0
TX0000392,cust_0788,2024-06-26T00:23:00,withdrawal,grocery,617.1,0
TX0000393,cust_0325,2024-04-04T04:22:00,withdrawal,healthcare,965.3,0
TX0000394,cust_0353,2024-04-26T11:18:00,purchase,utilities,196.86,0
TX0000395,cust_0787,2024-05-31T08:24:00,withdrawal,electronics,1449.57,0
TX0000396,cust_0128,2024-02-28T17:43:00,payment,grocery,779.56,0
TX0000397,cust_0231,2024-06-02T23:56:00,purchase,travel,522.3,0
TX0000398,cust_0081,2024-02-19T23:05:00,transfer,utilities,830.43,1
TX0000399,cust_0547,2024-06-20T09:56:00,transfer,utilities,144.68,0
TX0000400,cust_0595,2024-06-13T04:54:00,transfer,healthcare,235.52,0
TX0000401,cust_0620,2024-05-30T05:30:00,purchase,electronics,509.74,0
TX0000402,cust_0030,2024-02-18T04:17:00,purchase,utilities,126.43,0
TX0000403,cust_0667,2024-04-26T07:47:00,withdrawal,utilities,320.16,0
TX0000404,cust_0032,2024-04-26T20:32:00,transfer,travel,749.57,0
TX0000405,cust_0310,2024-03-14T22:14:00,purchase,healthcare,727.0,0
TX0000406,cust_0305,2024-03-21T00:39:00,transfer,grocery,683.05,0
TX0000407,cust_0426,2024-01-27T03:41:00,payment,utilities,728.96,0
TX0000408,cust_0321,2024-06-26T13:28:00,payment,travel,1292.92,0
TX0000409,cust_0409,2024-01-20T07:55:00,withdrawal,utilities,200.5,0
TX0000410,cust_0327,2024-02-15T03:10:00,payment,entertainment,366.4,0
TX0000411,cust_0145,2024-06-06T07:35:00,payment,entertainment,149.73,0
TX0000412,cust_0631,2024-05-28T02:08:00,purchase,grocery,630.11,0
TX0000413,cust_0336,2024-05-18T22:07:00,transfer,grocery,1400.96,0
TX0000414,cust_0164,2024-06-09T00:44:00,withdrawal,entertainment,749.91,0
TX0000415,cust_0024,2024-06-24T23:31:00,withdrawal,entertainment,139.62,0
TX0000416,cust_0247,2024-02-21T05:15:00,withdrawal,electronics,326.64,0
TX0000417,cust_0507,2024-03-26T16:01:00,purchase,healthcare,898.29,0
TX0000418,cust_0293,2024-01-25T09:10:00,purchase,entertainment,807.35,0
TX0000419,cust_0271,2024-01-09T05:40:00,transfer,travel,1092.62,0
TX0000420,cust_0584,2024-01-14T09:15:00,withdrawal,travel,844.92,0
TX0000421,cust_0396,2024-05-30T05:50:00,transfer,travel,758.86,0
TX0000422,cust_0639,2024-03-12T16:59:00,payment,electronics,1022.2,0
TX0000423,cust_0383,2024-05-17T10:29:00,payment,travel,1193.37,0
TX0000424,cust_0148,2024-01-08T07:52:00,withdrawal,utilities,302.59,0
TX0000425,cust_0047,2024-04-04T12:59:00,transfer,entertainment,63.18,0
TX0000426,cust_0468,2024-02-29T16:54:00,purchase,grocery,227.67,0
TX0000427,cust_0628,2024-05-14T14:08:00,withdrawal,utilities,481.2,0
TX0000428,cust_0307,2024-04-06T21:49:00,withdrawal,utilities,892.62,0
TX0000429,cust_0502,2024-03-08T01:22:00,payment,electronics,1064.57,0
TX0000430,cust_0340,2024-02-26T00:15:00,purchase,utilities,1012.34,0
TX0000431,cust_0743,2024-03-27T09:30:00,transfer,utilities,1308.79,0
TX0000432,cust_0272,2024-04-15T03:43:00,transfer,utilities,1450.77,0
TX0000433,cust_0234,2024-04-05T10:24:00,withdrawal,grocery,1083.49,0
TX0000434,cust_0645,2024-01-27T21:38:00,transfer,entertainment,1083.17,0
TX0000435,cust_0698,2024-01-21T00:08:00,withdrawal,healthcare,367.08,0
TX0000436,cust_0196,2024-03-16T04:15:00,payment,grocery,33.31,0
TX0000437,cust_0708,2024-06-16T13:49:00,withdrawal,utilities,309.82,0
TX0000438,cust_0483,2024-05-08T11:34:00,transfer,electronics,1309.86,0
TX0000439,cust_0142,2024-03-28T02:02:00,withdrawal,healthcare,780.43,0
TX0000440,cust_0539,2024-06-15T01:07:00,purchase,entertainment,568.35,0
TX0000441,cust_0546,2024-05-03T22:13:00,withdrawal,healthcare,516.78,0
TX0000442,cust_0659,2024-02-05T00:00:00,payment,entertainment,1206.46,0
TX0000443,cust_0253,2024-05-20T09:18:00,payment,travel,422.11,0
TX0000444,cust_0296,2024-02-27T17:10:00,transfer,entertainment,1058.83,0
TX0000445,cust_0492,2024-02-19T18:45:00,purchase,healthcare,526.46,0
TX0000446,cust_0295,2024-06-12T01:38:00,transfer,entertainment,187.2,0
TX0000447,cust_0405,2024-02-22T21:00:00,purchase,grocery,1228.47,0
TX0000448,cust_0044,2024-06-17T05:03:00,transfer,travel,435.01,0
TX0000449,cust_0453,2024-02-06T18:50:00,transfer,grocery,985.68,0
TX0000450,cust_0552,2024-01-25T23:45:00,withdrawal,travel,410.34,0
TX0000451,cust_0112,2024-01-10T05:47:00,withdrawal,grocery,925.44,0
TX0000452,cust_0686,2024-01-10T13:20:00,payment,grocery,1358.25,0
TX0000453,cust_0103,2024-05-04T00:10:00,transfer,electronics,622.89,0
TX0000454,cust_0790,2024-03-15T01:48:00,purchase,grocery,210.51,0
TX0000455,cust_0669,2024-04-28T10:14:00,purchase,entertainment,1402.87,0
TX0000456,cust_0205,2024-04-27T13:58:00,payment,travel,1135.09,0
TX0000457,cust_0061,2024-02-12T06:35:00,payment,utilities,1362.37,0
TX0000458,cust_0548,2024-06-15T05:57:00,purchase,electronics,1109.34,0
TX0000459,cust_0180,2024-06-01T05:25:00,purchase,electronics,629.74,0
TX0000460,cust_0407,2024-06-24T03:36:00,payment,healthcare,1183.0,0
TX0000461,cust_0297,2024-04-19T17:35:00,payment,utilities,1315.73,0
TX0000462,cust_0110,2024-04-26T17:56:00,payment,entertainment,1393.04,0
TX0000463,cust_0557,2024-06-03T22:20:00,purchase,grocery,788.86,0
TX0000464,cust_0517,2024-03-01T04:46:00,payment,electronics,704.69,0
TX0000465,cust_0167,2024-02-03T21:30:00,transfer,healthcare,1098.02,0
TX0000466,cust_0015,2024-05-02T18:30:00,transfer,utilities,1106.24,0
TX0000467,cust_0776,2024-06-12T07:14:00,transfer,healthcare,293.78,0
TX0000468,cust_0416,2024-03-13T23:16:00,withdrawal,electronics,1241.35,0
TX0000469,cust_0686,2024-02-28T21:50:00,purchase,entertainment,147.6,0
TX0000470,cust_0255,2024-05-17T05:12:00,withdrawal,entertainment,15.21,0
TX0000471,cust_0274,2024-04-14T06:56:00,payment,healthcare,1431.28,0
TX0000472,cust_0012,2024-01-12T07:25:00,withdrawal,grocery,396.02,0
TX0000473,cust_0684,2024-05-04T21:30:00,payment,entertainment,181.75,0
TX0000474,cust_0515,2024-05-05T15:55:00,purchase,travel,1385.04,0
TX0000475,cust_0121,2024-04-21T21:20:00,purchase,travel,959.87,0
TX0000476,cust_0227,2024-03-23T19:49:00,payment,grocery,332.6,0
TX0000477,cust_0766,2024-04-09T23:38:00,withdrawal,healthcare,1483.31,0
TX0000478,cust_0483,2024-05-18T16:36:00,purchase,grocery,1137.24,0
TX0000479,cust_0254,2024-04-05T15:58:00,withdrawal,electronics,1022.11,0
TX0000480,cust_0458,2024-01-21T10:14:00,withdrawal,utilities,794.62,0
TX0000481,cust_0064,2024-04-14T06:10:00,purchase,grocery,1244.02,0
TX0000482,cust_0550,2024-03-21T10:25:00,payment,utilities,442.95,1
TX0000483,cust_0598,2024-05-27T05:13:00,purchase,entertainment,735.8,0
TX0000484,cust_0057,2024-04-12T15:45:00,withdrawal,entertainment,682.88,0
TX0000485,cust_0060,2024-05-11T16:03:00,transfer,travel,840.4,0
TX0000486,cust_0023,2024-02-09T16:01:00,purchase,healthcare,596.94,0
TX0000487,cust_0593,2024-01-12T14:34:00,withdrawal,healthcare,114.18,0
TX0000488,cust_0555,2024-06-28T12:29:00,purchase,electronics,1491.21,0
TX0000489,cust_0484,2024-05-19T09:57:00,withdrawal,grocery,52.44,0
TX0000490,cust_0657,2024-03-09T04:02:00,transfer,entertainment,1467.61,0
TX0000491,cust_0392,2024-03-09T09:13:00,purchase,entertainment,675.56,0
TX0000492,cust_0083,2024-01-25T05:02:00,transfer,utilities,1025.68,0
TX0000493,cust_0670,2024-03-12T13:17:00,payment,utilities,1291.13,0
TX0000494,cust_0542,2024-05-17T15:47:00,purchase,electronics,195.38,0
TX0000495,cust_0024,2024-04-09T02:43:00,withdrawal,healthcare,1467.84,0
TX0000496,cust_0435,2024-03-24T20:30:00,purchase,grocery,800.24,0
TX0000497,cust_0355,2024-05-19T08:28:00,payment,healthcare,236.91,0
TX0000498,cust_0116,2024-05-19T10:56:00,transfer,utilities,53.16,0
TX0000499,cust_0017,2024-01-07T02:41:00,payment,utilities,364.8,0
TX0000500,cust_0458,2024-02-14T13:15:00,transfer,electronics,898.69,0
TX0000501,cust_0759,2024-02-09T13:15:00,withdrawal,utilities,71.13,0
TX0000502,cust_0795,2024-02-12T15:04:00,withdrawal,travel,89.38,0
TX0000503,cust_0750,2024-05-28T23:34:00,withdrawal,healthcare,866.28,0
TX0000504,cust_0329,2024-04-04T21:22:00,purchase,healthcare,359.17,0
TX0000505,cust_0227,2024-06-21T16:08:00,payment,utilities,623.27,0
TX0000506,cust_0606,2024-05-03T13:30:00,purchase,healthcare,1320.17,0
TX0000507,cust_0438,2024-06-20T09:51:00,payment,travel,836.0,0
TX0000508,cust_0659,2024-05-06T18:13:00,transfer,travel,1008.66,0
TX0000509,cust_0427,2024-05-17T08:05:00,payment,grocery,615.35,0
TX0000510,cust_0551,2024-06-05T02:39:00,purchase,travel,712.91,0
TX0000511,cust_0725,2024-04-12T09:06:00,withdrawal,electronics,220.81,0
TX0000512,cust_0423,2024-03-11T17:01:00,withdrawal,grocery,1451.84,0
TX0000513,cust_0249,2024-06-16T21:16:00,payment,electronics,386.22,0
TX0000514,cust_0461,2024-05-30T23:43:00,payment,healthcare,1271.46,0
TX0000515,cust_0196,2024-04-19T18:12:00,withdrawal,utilities,82.05,0
TX0000516,cust_0041,2024-05-11T20:32:00,payment,utilities,1311.06,0
TX0000517,cust_0688,2024-02-25T04:38:00,withdrawal,travel,840.48,0
TX0000518,cust_0016,2024-01-22T08:33:00,payment,healthcare,321.65,0
TX0000519,cust_0765,2024-05-06T15:14:00,withdrawal,grocery,1499.36,0
TX0000520,cust_0619,2024-04-10T12:04:00,withdrawal,grocery,1057.13,0
TX0000521,cust_0290,2024-02-26T03:31:00,withdrawal,travel,574.09,0
TX0000522,cust_0268,2024-01-18T22:49:00,purchase,entertainment,542.67,0
TX0000523,cust_0740,2024-03-08T11:38:00,purchase,grocery,706.89,0
TX0000524,cust_0321,2024-05-14T22:34:00,withdrawal,grocery,623.83,0
TX0000525,cust_0150,2024-04-15T10:18:00,withdrawal,utilities,29.25,0
TX0000526,cust_0738,2024-02-11T20:58:00,payment,travel,629.28,0
TX0000527,cust_0389,2024-04-29T04:01:00,payment,utilities,856.84,0
TX0000528,cust_0702,2024-06-24T22:44:00,transfer,entertainment,509.66,0
TX0000529,cust_0741,2024-05-13T09:31:00,withdrawal,grocery,964.33,0
TX0000530,cust_0361,2024-02-03T12:07:00,transfer,entertainment,258.05,0
TX0000531,cust_0556,2024-01-07T03:46:00,purchase,utilities,1485.53,0
TX0000532,cust_0077,2024-03-16T01:46:00,transfer,electronics,1418.06,0
TX0000533,cust_0141,2024-01-28T11:51:00,payment,healthcare,1264.6,0
TX0000534,cust_0010,2024-04-22T11:21:00,withdrawal,electronics,331.99,0
TX0000535,cust_0654,2024-04-30T00:27:00,transfer,entertainment,1001.8,0
TX0000536,cust_0500,2024-01-03T03:46:00,withdrawal,entertainment,28.52,0
TX0000537,cust_0018,2024-01-04T02:53:00,payment,travel,796.48,0
TX0000538,cust_0515,2024-01-20T11:33:00,transfer,grocery,1220.67,0
TX0000539,cust_0099,2024-04-05T20:07:00,payment,utilities,788.96,0
TX0000540,cust_0259,2024-01-15T09:14:00,payment,entertainment,1223.75,0
TX0000541,cust_0383,2024-05-06T22:16:00,withdrawal,grocery,1439.15,0
TX0000542,cust_0232,2024-04-29T00:12:00,purchase,electronics,453.46,0
TX0000543,cust_0666,2024-03-09T15:52:00,payment,entertainment,1140.58,0
TX0000544,cust_0058,2024-03-31T23:54:00,transfer,electronics,956.94,0
TX0000545,cust_0445,2024-06-11T21:24:00,payment,electronics,969.14,0
TX0000546,cust_0541,2024-06-10T13:47:00,payment,healthcare,1379.13,0
TX0000547,cust_0581,2024-05-04T14:18:00,payment,electronics,715.87,0
TX0000548,cust_0288,2024-02-02T15:36:00,withdrawal,electronics,1349.47,0
TX0000549,cust_0323,2024-05-16T22:38:00,payment,grocery,28.41,0
TX0000550,cust_0730,2024-01-30T13:45:00,purchase,travel,1232.25,0
TX0000551,cust_0578,2024-05-03T06:00:00,purchase,entertainment,364.51,0
TX0000552,cust_0554,2024-05-23T21:44:00,transfer,grocery,500.94,0
TX0000553,cust_0706,2024-01-10T18:36:00,withdrawal,travel,1087.62,0
TX0000554,cust_0101,2024-04-20T04:01:00,purchase,travel,658.45,0
TX0000555,cust_0788,2024-01-06T09:26:00,withdrawal,travel,922.73,0
TX0000556,cust_0650,2024-02-11T12:45:00,purchase,entertainment,413.62,0
TX0000557,cust_0365,2024-05-03T17:37:00,withdrawal,grocery,831.79,0
TX0000558,cust_0600,2024-02-23T18:31:00,payment,utilities,992.7,0
TX0000559,cust_0253,2024-03-10T04:14:00,payment,grocery,1071.1,0
TX0000560,cust_0729,2024-02-27T15:35:00,payment,entertainment,1176.92,0
TX0000561,cust_0370,2024-03-21T23:04:00,payment,travel,164.29,0
TX0000562,cust_0369,2024-02-04T02:43:00,payment,electronics,1143.21,0
TX0000563,cust_0442,2024-01-19T19:17:00,withdrawal,entertainment,676.02,0
TX0000564,cust_0027,2024-04-18T20:53:00,withdrawal,utilities,138.98,0
TX0000565,cust_0333,2024-03-11T14:19:00,payment,entertainment,1296.26,0
TX0000566,cust_0798,2024-04-14T02:55:00,purchase,grocery,131.63,0
TX0000567,cust_0534,2024-02-18T22:55:00,withdrawal,grocery,258.53,0
TX0000568,cust_0309,2024-03-20T03:07:00,payment,grocery,406.27,0
TX0000569,cust_0283,2024-03-06T17:46:00,withdrawal,electronics,634.55,0
TX0000570,cust_0258,2024-04-18T02:22:00,transfer,entertainment,1416.61,0
TX0000571,cust_0632,2024-01-02T05:34:00,payment,travel,297.34,0
TX0000572,cust_0406,2024-03-21T03:21:00,transfer,travel,501.66,0
TX0000573,cust_0343,2024-06-26T08:27:00,purchase,healthcare,648.77,0
TX0000574,cust_0609,2024-02-06T13:32:00,payment,healthcare,208.51,0
TX0000575,cust_0491,2024-02-23T01:21:00,purchase,travel,474.7,0
TX0000576,cust_0753,2024-05-22T08:29:00,withdrawal,utilities,1043.96,0
TX0000577,cust_0249,2024-03-07T10:46:00,payment,entertainment,492.2,0
TX0000578,cust_0117,2024-02-02T18:06:00,payment,utilities,1398.44,0
TX0000579,cust_0699,2024-03-25T00:51:00,payment,healthcare,1152.59,0
TX0000580,cust_0726,2024-01-13T14:09:00,transfer,healthcare,318.42,0
TX0000581,cust_0419,2024-02-14T01:24:00,payment,travel,1011.1,0
TX0000582,cust_0259,2024-01-14T11:09:00,transfer,entertainment,989.7,0
TX0000583,cust_0460,2024-04-07T06:41:00,withdrawal,entertainment,1486.1,0
TX0000584,cust_0709,2024-05-07T17:29:00,payment,travel,630.36,0
TX0000585,cust_0550,2024-05-19T23:36:00,purchase,electronics,892.76,0
TX0000586,cust_0681,2024-04-12T12:44:00,transfer,electronics,535.74,0
TX0000587,cust_0661,2024-06-24T19:16:00,withdrawal,travel,1017.82,0
TX0000588,cust_0441,2024-04-02T23:10:00,payment,grocery,163.39,0
TX0000589,cust_0765,2024-02-10T05:42:00,withdrawal,utilities,780.6,0
TX0000590,cust_0457,2024-04-17T03:35:00,withdrawal,healthcare,564.31,0
TX0000591,cust_0708,2024-03-28T21:15:00,payment,electronics,753.2,0
TX0000592,cust_0108,2024-01-22T03:06:00,purchase,electronics,446.67,0
TX0000593,cust_0748,2024-05-22T18:31:00,payment,entertainment,575.74,1
TX0000594,cust_0488,2024-02-28T01:20:00,transfer,entertainment,150.95,0
TX0000595,cust_0069,2024-01-05T02:40:00,purchase,electronics,453.89,0
TX0000596,cust_0352,2024-06-18T06:53:00,transfer,grocery,973.72,0
TX0000597,cust_0759,2024-03-01T06:06:00,payment,grocery,369.65,0
TX0000598,cust_0474,2024-02-03T22:20:00,withdrawal,grocery,351.62,0
TX0000599,cust_0656,2024-04-21T19:04:00,withdrawal,healthcare,987.68,0
TX0000600,cust_0203,2024-05-08T07:02:00,withdrawal,electronics,677.11,0
TX0000601,cust_0220,2024-04-15T02:28:00,transfer,electronics,312.65,0
TX0000602,cust_0105,2024-02-29T08:14:00,withdrawal,travel,2035.98,1
TX0000603,cust_0687,2024-02-27T01:17:00,withdrawal,healthcare,1294.64,0
TX0000604,cust_0612,2024-03-04T08:06:00,withdrawal,electronics,586.02,0
TX0000605,cust_0361,2024-05-08T12:30:00,transfer,healthcare,1269.05,0
TX0000606,cust_0305,2024-01-25T09:13:00,withdrawal,healthcare,1378.43,0
TX0000607,cust_0321,2024-03-08T22:59:00,payment,grocery,181.2,0
TX0000608,cust_0711,2024-01-26T02:21:00,withdrawal,utilities,216.33,0
TX0000609,cust_0589,2024-04-07T19:50:00,payment,healthcare,578.65,0
TX0000610,cust_0711,2024-04-11T00:27:00,purchase,grocery,1379.15,0
TX0000611,cust_0171,2024-06-02T06:41:00,payment,travel,737.01,0
TX0000612,cust_0462,2024-03-29T05:17:00,purchase,electronics,931.02,0
TX0000613,cust_0140,2024-04-02T00:17:00,withdrawal,utilities,296.72,0
TX0000614,cust_0669,2024-05-09T06:39:00,transfer,entertainment,744.98,0
TX0000615,cust_0455,2024-05-24T21:15:00,payment,electronics,735.61,0
TX0000616,cust_0780,2024-04-07T20:50:00,payment,grocery,334.69,0
TX0000617,cust_0296,2024-05-20T15:18:00,withdrawal,healthcare,256.47,0
TX0000618,cust_0785,2024-01-21T18:58:00,withdrawal,utilities,745.49,0
TX0000619,cust_0275,2024-04-08T16:13:00,purchase,travel,1163.79,0
TX0000620,cust_0775,2024-02-09T18:49:00,transfer,utilities,67.21,0
TX0000621,cust_0436,2024-02-24T04:42:00,purchase,grocery,158.11,0
TX0000622,cust_0034,2024-03-20T22:19:00,payment,electronics,677.35,0
TX0000623,cust_0121,2024-04-17T00:40:00,payment,healthcare,1164.57,0
TX0000624,cust_0706,2024-03-18T22:41:00,transfer,healthcare,529.19,0
TX0000625,cust_0170,2024-05-26T15:01:00,transfer,grocery,926.15,0
TX0000626,cust_0061,2024-04-08T01:54:00,withdrawal,utilities,857.26,0
TX0000627,cust_0173,2024-04-14T06:19:00,transfer,travel,488.86,0
TX0000628,cust_0274,2024-05-28T09:34:00,withdrawal,healthcare,1428.83,0
TX0000629,cust_0098,2024-06-16T06:09:00,transfer,entertainment,207.71,0
TX0000630,cust_0061,2024-05-07T16:34:00,purchase,grocery,1488.77,0
TX0000631,cust_0136,2024-05-18T14:55:00,transfer,grocery,378.27,0
TX0000632,cust_0693,2024-02-18T22:02:00,payment,healthcare,592.09,0
TX0000633,cust_0385,2024-03-14T08:04:00,transfer,electronics,680.73,0
TX0000634,cust_0528,2024-03-23T18:35:00,transfer,travel,1125.95,0
TX0000635,cust_0500,2024-01-17T22:56:00,payment,healthcare,494.3,0
TX0000636,cust_0749,2024-03-06T05:05:00,transfer,healthcare,1458.36,0
TX0000637,cust_0065,2024-05-30T03:48:00,withdrawal,entertainment,1194.54,0
TX0000638,cust_0217,2024-03-02T11:40:00,payment,travel,744.6,0
TX0000639,cust_0561,2024-05-23T12:09:00,withdrawal,entertainment,869.01,0
TX0000640,cust_0352,2024-01-19T03:02:00,transfer,electronics,1341.76,0
TX0000641,cust_0642,2024-06-18T04:45:00,withdrawal,electronics,1176.92,0
TX0000642,cust_0162,2024-02-06T19:56:00,payment,entertainment,664.72,0
TX0000643,cust_0706,2024-01-29T22:34:00,purchase,travel,1364.56,0
TX0000644,cust_0281,2024-03-08T16:36:00,withdrawal,electronics,144.54,0
TX0000645,cust_0681,2024-04-23T21:18:00,payment,entertainment,1356.18,0
TX0000646,cust_0313,2024-04-29T07:51:00,transfer,entertainment,1090.35,0
TX0000647,cust_0094,2024-01-15T04:31:00,payment,entertainment,1057.03,0
TX0000648,cust_0136,2024-01-02T16:34:00,withdrawal,entertainment,892.55,0
TX0000649,cust_0009,2024-05-06T08:16:00,purchase,entertainment,1044.92,0
TX0000650,cust_0136,2024-05-13T00:45:00,payment,electronics,719.16,0
TX0000651,cust_0105,2024-01-25T23:07:00,withdrawal,travel,159.29,0
TX0000652,cust_0772,2024-01-27T00:08:00,transfer,healthcare,1312.37,0
TX0000653,cust_0071,2024-01-30T21:02:00,payment,healthcare,798.11,0
