Time_ID,Timestamp,Date,Hour,Day_Of_Week,Month,Week_Number
2024022807,2024-02-28 07:00:00,2024-02-28,7,Wednesday,February,9
2024062519,2024-06-25 19:00:00,2024-06-25,19,Tuesday,June,26
2024033120,2024-03-31 20:00:00,2024-03-31,20,Sunday,March,13
2024040102,2024-04-01 02:00:00,2024-04-01,2,Monday,April,14
2024031921,2024-03-19 21:00:00,2024-03-19,21,Tuesday,March,12
2024012704,2024-01-27 04:00:00,2024-01-27,4,Saturday,January,4
2024061900,2024-06-19 00:00:00,2024-06-19,0,Wednesday,June,25
2024010312,2024-01-03 12:00:00,2024-01-03,12,Wednesday,January,1
2024020117,2024-02-01 17:00:00,2024-02-01,17,Thursday,February,5
2024021118,2024-02-11 18:00:00,2024-02-11,18,Sunday,February,6
2024022019,2024-02-20 19:00:00,2024-02-20,19,Tuesday,February,8
2024012423,2024-01-24 23:00:00,2024-01-24,23,Wednesday,January,4
2024010406,2024-01-04 06:00:00,2024-01-04,6,Thursday,January,1
2024012304,2024-01-23 04:00:00,2024-01-23,4,Tuesday,January,4
2024022322,2024-02-23 22:00:00,2024-02-23,22,Friday,February,8
2024040203,2024-04-02 03:00:00,2024-04-02,3,Tuesday,April,14
2024061718,2024-06-17 18:00:00,2024-06-17,18,Monday,June,25
2024050607,2024-05-06 07:00:00,2024-05-06,7,Monday,May,19
2024051909,2024-05-19 09:00:00,2024-05-19,9,Sunday,May,20
2024031621,2024-03-16 21:00:00,2024-03-16,21,Saturday,March,11
2024060606,2024-06-06 06:00:00,2024-06-06,6,Thursday,June,23
2024052607,2024-05-26 07:00:00,2024-05-26,7,Sunday,May,21
2024010513,2024-01-05 13:00:00,2024-01-05,13,Friday,January,1
2024051004,2024-05-10 04:00:00,2024-05-10,4,Friday,May,19
2024051411,2024-05-14 11:00:00,2024-05-14,11,Tuesday,May,20
2024053006,2024-05-30 06:00:00,2024-05-30,6,Thursday,May,22
2024012420,2024-01-24 20:00:00,2024-01-24,20,Wednesday,January,4
2024031922,2024-03-19 22:00:00,2024-03-19,22,Tuesday,March,12
2024012312,2024-01-23 12:00:00,2024-01-23,12,Tuesday,January,4
2024041305,2024-04-13 05:00:00,2024-04-13,5,Saturday,April,15
2024011517,2024-01-15 17:00:00,2024-01-15,17,Monday,January,3
2024031308,2024-03-13 08:00:00,2024-03-13,8,Wednesday,March,11
2024062601,2024-06-26 01:00:00,2024-06-26,1,Wednesday,June,26
2024022418,2024-02-24 18:00:00,2024-02-24,18,Saturday,February,8
2024012501,2024-01-25 01:00:00,2024-01-25,1,Thursday,January,4
2024032921,2024-03-29 21:00:00,2024-03-29,21,Friday,March,13
2024040212,2024-04-02 12:00:00,2024-04-02,12,Tuesday,April,14
2024043014,2024-04-30 14:00:00,2024-04-30,14,Tuesday,April,18
2024022702,2024-02-27 02:00:00,2024-02-27,2,Tuesday,February,9
2024062221,2024-06-22 21:00:00,2024-06-22,21,Saturday,June,25
2024040419,2024-04-04 19:00:00,2024-04-04,19,Thursday,April,14
2024022202,2024-02-22 02:00:00,2024-02-22,2,Thursday,February,8
2024062317,2024-06-23 17:00:00,2024-06-23,17,Sunday,June,25
2024061706,2024-06-17 06:00:00,2024-06-17,6,Monday,June,25
2024033119,2024-03-31 19:00:00,2024-03-31,19,Sunday,March,13
2024010512,2024-01-05 12:00:00,2024-01-05,12,Friday,January,1
2024041814,2024-04-18 14:00:00,2024-04-18,14,Thursday,April,16
2024041100,2024-04-11 00:00:00,2024-04-11,0,Thursday,April,15
2024012723,2024-01-27 23:00:00,2024-01-27,23,Saturday,January,4
2024042508,2024-04-25 08:00:00,2024-04-25,8,Thursday,April,17
2024060123,2024-06-01 23:00:00,2024-06-01,23,Saturday,June,22
2024012006,2024-01-20 06:00:00,2024-01-20,6,Saturday,January,3
2024051114,2024-05-11 14:00:00,2024-05-11,14,Saturday,May,19
2024051606,2024-05-16 06:00:00,2024-05-16,6,Thursday,May,20
2024031706,2024-03-17 06:00:00,2024-03-17,6,Sunday,March,11
2024010204,2024-01-02 04:00:00,2024-01-02,4,Tuesday,January,1
2024062419,2024-06-24 19:00:00,2024-06-24,19,Monday,June,26
2024013104,2024-01-31 04:00:00,2024-01-31,4,Wednesday,January,5
2024041810,2024-04-18 10:00:00,2024-04-18,10,Thursday,April,16
2024020300,2024-02-03 00:00:00,2024-02-03,0,Saturday,February,5
2024061818,2024-06-18 18:00:00,2024-06-18,18,Tuesday,June,25
2024051408,2024-05-14 08:00:00,2024-05-14,8,Tuesday,May,20
2024052608,2024-05-26 08:00:00,2024-05-26,8,Sunday,May,21
2024032601,2024-03-26 01:00:00,2024-03-26,1,Tuesday,March,13
2024042509,2024-04-25 09:00:00,2024-04-25,9,Thursday,April,17
2024052219,2024-05-22 19:00:00,2024-05-22,19,Wednesday,May,21
2024060302,2024-06-03 02:00:00,2024-06-03,2,Monday,June,23
2024010405,2024-01-04 05:00:00,2024-01-04,5,Thursday,January,1
2024043017,2024-04-30 17:00:00,2024-04-30,17,Tuesday,April,18
2024012020,2024-01-20 20:00:00,2024-01-20,20,Saturday,January,3
2024022209,2024-02-22 09:00:00,2024-02-22,9,Thursday,February,8
2024053022,2024-05-30 22:00:00,2024-05-30,22,Thursday,May,22
2024021513,2024-02-15 13:00:00,2024-02-15,13,Thursday,February,7
2024021207,2024-02-12 07:00:00,2024-02-12,7,Monday,February,7
2024040613,2024-04-06 13:00:00,2024-04-06,13,Saturday,April,14
2024051905,2024-05-19 05:00:00,2024-05-19,5,Sunday,May,20
2024042006,2024-04-20 06:00:00,2024-04-20,6,Saturday,April,16
2024061819,2024-06-18 19:00:00,2024-06-18,19,Tuesday,June,25
2024060621,2024-06-06 21:00:00,2024-06-06,21,Thursday,June,23
2024051701,2024-05-17 01:00:00,2024-05-17,1,Friday,May,20
2024041917,2024-04-19 17:00:00,2024-04-19,17,Friday,April,16
2024022217,2024-02-22 17:00:00,2024-02-22,17,Thursday,February,8
2024031601,2024-03-16 01:00:00,2024-03-16,1,Saturday,March,11
2024030902,2024-03-09 02:00:00,2024-03-09,2,Saturday,March,10
2024061713,2024-06-17 13:00:00,2024-06-17,13,Monday,June,25
2024031811,2024-03-18 11:00:00,2024-03-18,11,Monday,March,12
2024012116,2024-01-21 16:00:00,2024-01-21,16,Sunday,January,3
2024042814,2024-04-28 14:00:00,2024-04-28,14,Sunday,April,17
2024062403,2024-06-24 03:00:00,2024-06-24,3,Monday,June,26
2024060620,2024-06-06 20:00:00,2024-06-06,20,Thursday,June,23
2024021920,2024-02-19 20:00:00,2024-02-19,20,Monday,February,8
2024032314,2024-03-23 14:00:00,2024-03-23,14,Saturday,March,12
2024040614,2024-04-06 14:00:00,2024-04-06,14,Saturday,April,14
2024021502,2024-02-15 02:00:00,2024-02-15,2,Thursday,February,7
2024021821,2024-02-18 21:00:00,2024-02-18,21,Sunday,February,7
2024021301,2024-02-13 01:00:00,2024-02-13,1,Tuesday,February,7
2024062923,2024-06-29 23:00:00,2024-06-29,23,Saturday,June,26
2024051517,2024-05-15 17:00:00,2024-05-15,17,Wednesday,May,20
2024060200,2024-06-02 00:00:00,2024-06-02,0,Sunday,June,22
2024052813,2024-05-28 13:00:00,2024-05-28,13,Tuesday,May,22
2024062312,2024-06-23 12:00:00,2024-06-23,12,Sunday,June,25
2024012003,2024-01-20 03:00:00,2024-01-20,3,Saturday,January,3
2024060910,2024-06-09 10:00:00,2024-06-09,10,Sunday,June,23
2024011302,2024-01-13 02:00:00,2024-01-13,2,Saturday,January,2
2024032712,2024-03-27 12:00:00,2024-03-27,12,Wednesday,March,13
2024041803,2024-04-18 03:00:00,2024-04-18,3,Thursday,April,16
2024030602,2024-03-06 02:00:00,2024-03-06,2,Wednesday,March,10
2024012714,2024-01-27 14:00:00,2024-01-27,14,Saturday,January,4
2024020423,2024-02-04 23:00:00,2024-02-04,23,Sunday,February,5
2024053001,2024-05-30 01:00:00,2024-05-30,1,Thursday,May,22
2024022723,2024-02-27 23:00:00,2024-02-27,23,Tuesday,February,9
2024061700,2024-06-17 00:00:00,2024-06-17,0,Monday,June,25
2024061512,2024-06-15 12:00:00,2024-06-15,12,Saturday,June,24
2024061613,2024-06-16 13:00:00,2024-06-16,13,Sunday,June,24
2024041821,2024-04-18 21:00:00,2024-04-18,21,Thursday,April,16
2024013102,2024-01-31 02:00:00,2024-01-31,2,Wednesday,January,5
2024012908,2024-01-29 08:00:00,2024-01-29,8,Monday,January,5
2024022119,2024-02-21 19:00:00,2024-02-21,19,Wednesday,February,8
2024041501,2024-04-15 01:00:00,2024-04-15,1,Monday,April,16
2024012822,2024-01-28 22:00:00,2024-01-28,22,Sunday,January,4
2024032321,2024-03-23 21:00:00,2024-03-23,21,Saturday,March,12
2024012200,2024-01-22 00:00:00,2024-01-22,0,Monday,January,4
2024040807,2024-04-08 07:00:00,2024-04-08,7,Monday,April,15
2024010420,2024-01-04 20:00:00,2024-01-04,20,Thursday,January,1
2024050900,2024-05-09 00:00:00,2024-05-09,0,Thursday,May,19
2024011101,2024-01-11 01:00:00,2024-01-11,1,Thursday,January,2
2024020510,2024-02-05 10:00:00,2024-02-05,10,Monday,February,6
2024020118,2024-02-01 18:00:00,2024-02-01,18,Thursday,February,5
2024053104,2024-05-31 04:00:00,2024-05-31,4,Friday,May,22
2024011017,2024-01-10 17:00:00,2024-01-10,17,Wednesday,January,2
2024031902,2024-03-19 02:00:00,2024-03-19,2,Tuesday,March,12
2024041713,2024-04-17 13:00:00,2024-04-17,13,Wednesday,April,16
2024040321,2024-04-03 21:00:00,2024-04-03,21,Wednesday,April,14
2024050320,2024-05-03 20:00:00,2024-05-03,20,Friday,May,18
2024052603,2024-05-26 03:00:00,2024-05-26,3,Sunday,May,21
2024031214,2024-03-12 14:00:00,2024-03-12,14,Tuesday,March,11
2024053016,2024-05-30 16:00:00,2024-05-30,16,Thursday,May,22
2024022720,2024-02-27 20:00:00,2024-02-27,20,Tuesday,February,9
2024062802,2024-06-28 02:00:00,2024-06-28,2,Friday,June,26
2024040119,2024-04-01 19:00:00,2024-04-01,19,Monday,April,14
2024051322,2024-05-13 22:00:00,2024-05-13,22,Monday,May,20
2024060805,2024-06-08 05:00:00,2024-06-08,5,Saturday,June,23
2024052405,2024-05-24 05:00:00,2024-05-24,5,Friday,May,21
2024060320,2024-06-03 20:00:00,2024-06-03,20,Monday,June,23
2024040714,2024-04-07 14:00:00,2024-04-07,14,Sunday,April,14
2024010821,2024-01-08 21:00:00,2024-01-08,21,Monday,January,2
2024033017,2024-03-30 17:00:00,2024-03-30,17,Saturday,March,13
2024061018,2024-06-10 18:00:00,2024-06-10,18,Monday,June,24
2024021111,2024-02-11 11:00:00,2024-02-11,11,Sunday,February,6
2024021509,2024-02-15 09:00:00,2024-02-15,9,Thursday,February,7
2024042622,2024-04-26 22:00:00,2024-04-26,22,Friday,April,17
2024041322,2024-04-13 22:00:00,2024-04-13,22,Saturday,April,15
2024062115,2024-06-21 15:00:00,2024-06-21,15,Friday,June,25
2024031617,2024-03-16 17:00:00,2024-03-16,17,Saturday,March,11
2024022108,2024-02-21 08:00:00,2024-02-21,8,Wednesday,February,8
2024010923,2024-01-09 23:00:00,2024-01-09,23,Tuesday,January,2
2024010206,2024-01-02 06:00:00,2024-01-02,6,Tuesday,January,1
2024061711,2024-06-17 11:00:00,2024-06-17,11,Monday,June,25
2024040507,2024-04-05 07:00:00,2024-04-05,7,Friday,April,14
2024061114,2024-06-11 14:00:00,2024-06-11,14,Tuesday,June,24
2024011912,2024-01-19 12:00:00,2024-01-19,12,Friday,January,3
2024011723,2024-01-17 23:00:00,2024-01-17,23,Wednesday,January,3
2024053115,2024-05-31 15:00:00,2024-05-31,15,Friday,May,22
2024012010,2024-01-20 10:00:00,2024-01-20,10,Saturday,January,3
2024011010,2024-01-10 10:00:00,2024-01-10,10,Wednesday,January,2
2024031412,2024-03-14 12:00:00,2024-03-14,12,Thursday,March,11
2024050510,2024-05-05 10:00:00,2024-05-05,10,Sunday,May,18
2024011900,2024-01-19 00:00:00,2024-01-19,0,Friday,January,3
2024060107,2024-06-01 07:00:00,2024-06-01,7,Saturday,June,22
2024060211,2024-06-02 11:00:00,2024-06-02,11,Sunday,June,22
2024052516,2024-05-25 16:00:00,2024-05-25,16,Saturday,May,21
2024021315,2024-02-13 15:00:00,2024-02-13,15,Tuesday,February,7
2024062705,2024-06-27 05:00:00,2024-06-27,5,Thursday,June,26
2024052522,2024-05-25 22:00:00,2024-05-25,22,Saturday,May,21
2024041510,2024-04-15 10:00:00,2024-04-15,10,Monday,April,16
2024052119,2024-05-21 19:00:00,2024-05-21,19,Tuesday,May,21
2024042405,2024-04-24 05:00:00,2024-04-24,5,Wednesday,April,17
2024042621,2024-04-26 21:00:00,2024-04-26,21,Friday,April,17
2024042203,2024-04-22 03:00:00,2024-04-22,3,Monday,April,17
2024052117,2024-05-21 17:00:00,2024-05-21,17,Tuesday,May,21
2024012511,2024-01-25 11:00:00,2024-01-25,11,Thursday,January,4
2024053007,2024-05-30 07:00:00,2024-05-30,7,Thursday,May,22
2024040713,2024-04-07 13:00:00,2024-04-07,13,Sunday,April,14
2024022818,2024-02-28 18:00:00,2024-02-28,18,Wednesday,February,9
2024040313,2024-04-03 13:00:00,2024-04-03,13,Wednesday,April,14
2024062422,2024-06-24 22:00:00,2024-06-24,22,Monday,June,26
2024060501,2024-06-05 01:00:00,2024-06-05,1,Wednesday,June,23
2024053116,2024-05-31 16:00:00,2024-05-31,16,Friday,May,22
2024052216,2024-05-22 16:00:00,2024-05-22,16,Wednesday,May,21
2024031101,2024-03-11 01:00:00,2024-03-11,1,Monday,March,11
2024050420,2024-05-04 20:00:00,2024-05-04,20,Saturday,May,18
2024042608,2024-04-26 08:00:00,2024-04-26,8,Friday,April,17
2024021510,2024-02-15 10:00:00,2024-02-15,10,Thursday,February,7
2024021811,2024-02-18 11:00:00,2024-02-18,11,Sunday,February,7
2024011202,2024-01-12 02:00:00,2024-01-12,2,Friday,January,2
2024032722,2024-03-27 22:00:00,2024-03-27,22,Wednesday,March,13
2024031620,2024-03-16 20:00:00,2024-03-16,20,Saturday,March,11
2024041922,2024-04-19 22:00:00,2024-04-19,22,Friday,April,16
2024030213,2024-03-02 13:00:00,2024-03-02,13,Saturday,March,9
2024030720,2024-03-07 20:00:00,2024-03-07,20,Thursday,March,10
2024030716,2024-03-07 16:00:00,2024-03-07,16,Thursday,March,10
2024022914,2024-02-29 14:00:00,2024-02-29,14,Thursday,February,9
2024031001,2024-03-10 01:00:00,2024-03-10,1,Sunday,March,10
2024020306,2024-02-03 06:00:00,2024-02-03,6,Saturday,February,5
2024050418,2024-05-04 18:00:00,2024-05-04,18,Saturday,May,18
2024021220,2024-02-12 20:00:00,2024-02-12,20,Monday,February,7
2024022400,2024-02-24 00:00:00,2024-02-24,0,Saturday,February,8
2024050201,2024-05-02 01:00:00,2024-05-02,1,Thursday,May,18
2024061517,2024-06-15 17:00:00,2024-06-15,17,Saturday,June,24
2024060410,2024-06-04 10:00:00,2024-06-04,10,Tuesday,June,23
2024032812,2024-03-28 12:00:00,2024-03-28,12,Thursday,March,13
2024052003,2024-05-20 03:00:00,2024-05-20,3,Monday,May,21
2024022917,2024-02-29 17:00:00,2024-02-29,17,Thursday,February,9
2024032418,2024-03-24 18:00:00,2024-03-24,18,Sunday,March,12
2024040710,2024-04-07 10:00:00,2024-04-07,10,Sunday,April,14
2024062318,2024-06-23 18:00:00,2024-06-23,18,Sunday,June,25
2024060309,2024-06-03 09:00:00,2024-06-03,9,Monday,June,23
2024033000,2024-03-30 00:00:00,2024-03-30,0,Saturday,March,13
2024042817,2024-04-28 17:00:00,2024-04-28,17,Sunday,April,17
2024041015,2024-04-10 15:00:00,2024-04-10,15,Wednesday,April,15
2024040622,2024-04-06 22:00:00,2024-04-06,22,Saturday,April,14
2024051910,2024-05-19 10:00:00,2024-05-19,10,Sunday,May,20
2024042503,2024-04-25 03:00:00,2024-04-25,3,Thursday,April,17
2024011404,2024-01-14 04:00:00,2024-01-14,4,Sunday,January,2
2024022210,2024-02-22 10:00:00,2024-02-22,10,Thursday,February,8
2024051317,2024-05-13 17:00:00,2024-05-13,17,Monday,May,20
2024010709,2024-01-07 09:00:00,2024-01-07,9,Sunday,January,1
2024041817,2024-04-18 17:00:00,2024-04-18,17,Thursday,April,16
2024050610,2024-05-06 10:00:00,2024-05-06,10,Monday,May,19
2024040113,2024-04-01 13:00:00,2024-04-01,13,Monday,April,14
2024060514,2024-06-05 14:00:00,2024-06-05,14,Wednesday,June,23
2024061605,2024-06-16 05:00:00,2024-06-16,5,Sunday,June,24
2024012500,2024-01-25 00:00:00,2024-01-25,0,Thursday,January,4
2024062207,2024-06-22 07:00:00,2024-06-22,7,Saturday,June,25
2024042118,2024-04-21 18:00:00,2024-04-21,18,Sunday,April,16
2024042518,2024-04-25 18:00:00,2024-04-25,18,Thursday,April,17
2024011807,2024-01-18 07:00:00,2024-01-18,7,Thursday,January,3
2024051201,2024-05-12 01:00:00,2024-05-12,1,Sunday,May,19
2024041516,2024-04-15 16:00:00,2024-04-15,16,Monday,April,16
2024040504,2024-04-05 04:00:00,2024-04-05,4,Friday,April,14
2024051115,2024-05-11 15:00:00,2024-05-11,15,Saturday,May,19
2024012600,2024-01-26 00:00:00,2024-01-26,0,Friday,January,4
2024062316,2024-06-23 16:00:00,2024-06-23,16,Sunday,June,25
2024062311,2024-06-23 11:00:00,2024-06-23,11,Sunday,June,25
2024013119,2024-01-31 19:00:00,2024-01-31,19,Wednesday,January,5
2024052517,2024-05-25 17:00:00,2024-05-25,17,Saturday,May,21
2024031500,2024-03-15 00:00:00,2024-03-15,0,Friday,March,11
2024041800,2024-04-18 00:00:00,2024-04-18,0,Thursday,April,16
2024032200,2024-03-22 00:00:00,2024-03-22,0,Friday,March,12
2024052209,2024-05-22 09:00:00,2024-05-22,9,Wednesday,May,21
2024063008,2024-06-30 08:00:00,2024-06-30,8,Sunday,June,26
2024052416,2024-05-24 16:00:00,2024-05-24,16,Friday,May,21
2024061811,2024-06-18 11:00:00,2024-06-18,11,Tuesday,June,25
2024062103,2024-06-21 03:00:00,2024-06-21,3,Friday,June,25
2024021602,2024-02-16 02:00:00,2024-02-16,2,Friday,February,7
2024051108,2024-05-11 08:00:00,2024-05-11,8,Saturday,May,19
2024041708,2024-04-17 08:00:00,2024-04-17,8,Wednesday,April,16
2024011002,2024-01-10 02:00:00,2024-01-10,2,Wednesday,January,2
2024042202,2024-04-22 02:00:00,2024-04-22,2,Monday,April,17
2024013112,2024-01-31 12:00:00,2024-01-31,12,Wednesday,January,5
2024020104,2024-02-01 04:00:00,2024-02-01,4,Thursday,February,5
2024012412,2024-01-24 12:00:00,2024-01-24,12,Wednesday,January,4
2024041219,2024-04-12 19:00:00,2024-04-12,19,Friday,April,15
2024010210,2024-01-02 10:00:00,2024-01-02,10,Tuesday,January,1
2024041403,2024-04-14 03:00:00,2024-04-14,3,Sunday,April,15
2024032714,2024-03-27 14:00:00,2024-03-27,14,Wednesday,March,13
2024032518,2024-03-25 18:00:00,2024-03-25,18,Monday,March,13
2024050314,2024-05-03 14:00:00,2024-05-03,14,Friday,May,18
2024040502,2024-04-05 02:00:00,2024-04-05,2,Friday,April,14
2024051210,2024-05-12 10:00:00,2024-05-12,10,Sunday,May,19
2024051900,2024-05-19 00:00:00,2024-05-19,0,Sunday,May,20
2024061610,2024-06-16 10:00:00,2024-06-16,10,Sunday,June,24
2024052510,2024-05-25 10:00:00,2024-05-25,10,Saturday,May,21
2024040404,2024-04-04 04:00:00,2024-04-04,4,Thursday,April,14
2024033013,2024-03-30 13:00:00,2024-03-30,13,Saturday,March,13
2024021221,2024-02-12 21:00:00,2024-02-12,21,Monday,February,7
2024041902,2024-04-19 02:00:00,2024-04-19,2,Friday,April,16
2024012607,2024-01-26 07:00:00,2024-01-26,7,Friday,January,4
2024061810,2024-06-18 10:00:00,2024-06-18,10,Tuesday,June,25
2024060218,2024-06-02 18:00:00,2024-06-02,18,Sunday,June,22
2024012218,2024-01-22 18:00:00,2024-01-22,18,Monday,January,4
2024012207,2024-01-22 07:00:00,2024-01-22,7,Monday,January,4
2024051105,2024-05-11 05:00:00,2024-05-11,5,Saturday,May,19
2024011623,2024-01-16 23:00:00,2024-01-16,23,Tuesday,January,3
2024032919,2024-03-29 19:00:00,2024-03-29,19,Friday,March,13
2024042916,2024-04-29 16:00:00,2024-04-29,16,Monday,April,18
2024051214,2024-05-12 14:00:00,2024-05-12,14,Sunday,May,19
2024031704,2024-03-17 04:00:00,2024-03-17,4,Sunday,March,11
2024061616,2024-06-16 16:00:00,2024-06-16,16,Sunday,June,24
2024052021,2024-05-20 21:00:00,2024-05-20,21,Monday,May,21
2024020721,2024-02-07 21:00:00,2024-02-07,21,Wednesday,February,6
2024050203,2024-05-02 03:00:00,2024-05-02,3,Thursday,May,18
2024051222,2024-05-12 22:00:00,2024-05-12,22,Sunday,May,19
2024030116,2024-03-01 16:00:00,2024-03-01,16,Friday,March,9
2024051407,2024-05-14 07:00:00,2024-05-14,7,Tuesday,May,20
2024061211,2024-06-12 11:00:00,2024-06-12,11,Wednesday,June,24
2024052816,2024-05-28 16:00:00,2024-05-28,16,Tuesday,May,22
2024051817,2024-05-18 17:00:00,2024-05-18,17,Saturday,May,20
2024042510,2024-04-25 10:00:00,2024-04-25,10,Thursday,April,17
2024021905,2024-02-19 05:00:00,2024-02-19,5,Monday,February,8
2024030706,2024-03-07 06:00:00,2024-03-07,6,Thursday,March,10
2024040620,2024-04-06 20:00:00,2024-04-06,20,Saturday,April,14
2024022705,2024-02-27 05:00:00,2024-02-27,5,Tuesday,February,9
2024022622,2024-02-26 22:00:00,2024-02-26,22,Monday,February,9
2024012916,2024-01-29 16:00:00,2024-01-29,16,Monday,January,5
2024062321,2024-06-23 21:00:00,2024-06-23,21,Sunday,June,25
2024012721,2024-01-27 21:00:00,2024-01-27,21,Saturday,January,4
2024011616,2024-01-16 16:00:00,2024-01-16,16,Tuesday,January,3
2024061908,2024-06-19 08:00:00,2024-06-19,8,Wednesday,June,25
2024032016,2024-03-20 16:00:00,2024-03-20,16,Wednesday,March,12
2024051404,2024-05-14 04:00:00,2024-05-14,4,Tuesday,May,20
2024031017,2024-03-10 17:00:00,2024-03-10,17,Sunday,March,10
2024012406,2024-01-24 06:00:00,2024-01-24,6,Wednesday,January,4
2024051218,2024-05-12 18:00:00,2024-05-12,18,Sunday,May,19
2024020200,2024-02-02 00:00:00,2024-02-02,0,Friday,February,5
2024041014,2024-04-10 14:00:00,2024-04-10,14,Wednesday,April,15
2024062116,2024-06-21 16:00:00,2024-06-21,16,Friday,June,25
2024030615,2024-03-06 15:00:00,2024-03-06,15,Wednesday,March,10
2024042111,2024-04-21 11:00:00,2024-04-21,11,Sunday,April,16
2024032805,2024-03-28 05:00:00,2024-03-28,5,Thursday,March,13
2024012611,2024-01-26 11:00:00,2024-01-26,11,Friday,January,4
2024030911,2024-03-09 11:00:00,2024-03-09,11,Saturday,March,10
2024062812,2024-06-28 12:00:00,2024-06-28,12,Friday,June,26
2024010121,2024-01-01 21:00:00,2024-01-01,21,Monday,January,1
2024051014,2024-05-10 14:00:00,2024-05-10,14,Friday,May,19
2024060223,2024-06-02 23:00:00,2024-06-02,23,Sunday,June,22
2024062201,2024-06-22 01:00:00,2024-06-22,1,Saturday,June,25
2024031802,2024-03-18 02:00:00,2024-03-18,2,Monday,March,12
2024012213,2024-01-22 13:00:00,2024-01-22,13,Monday,January,4
2024021907,2024-02-19 07:00:00,2024-02-19,7,Monday,February,8
2024060318,2024-06-03 18:00:00,2024-06-03,18,Monday,June,23
2024060817,2024-06-08 17:00:00,2024-06-08,17,Saturday,June,23
2024042522,2024-04-25 22:00:00,2024-04-25,22,Thursday,April,17
2024032800,2024-03-28 00:00:00,2024-03-28,0,Thursday,March,13
2024041700,2024-04-17 00:00:00,2024-04-17,0,Wednesday,April,16
2024010621,2024-01-06 21:00:00,2024-01-06,21,Saturday,January,1
2024040901,2024-04-09 01:00:00,2024-04-09,1,Tuesday,April,15
2024010305,2024-01-03 05:00:00,2024-01-03,5,Wednesday,January,1
2024011809,2024-01-18 09:00:00,2024-01-18,9,Thursday,January,3
2024032316,2024-03-23 16:00:00,2024-03-23,16,Saturday,March,12
2024051111,2024-05-11 11:00:00,2024-05-11,11,Saturday,May,19
2024053004,2024-05-30 04:00:00,2024-05-30,4,Thursday,May,22
2024031911,2024-03-19 11:00:00,2024-03-19,11,Tuesday,March,12
